product_a_id,product_b_id,score,decision,name_a,name_b,brand_a,brand_b,retailer_a,retailer_b,price_a,price_b,dimension_a,dimension_b,explanation
2087,4379,0.84,review,Payot Po Compacto Payot Retinol 10,Payot Po Compacto Payot Retinol 60,payot,payot,amazon_br,amazon_br,5599,4999,,,brand_match:payot; title_high:0.96; size_match:10g; shade_match:bege; pack_match:8; category_exact; price_close; penalty:conflicting_global_identifier; penalty:conflicting_model
2285,2628,0.84,review,Payot Po Compacto Payot Retinol 40,Payot Po Compacto Payot Retinol 30,payot,payot,amazon_br,amazon_br,5501,5005,,,brand_match:payot; title_high:0.96; size_match:10g; shade_match:bege; pack_match:8; category_exact; price_close; penalty:conflicting_global_identifier; penalty:conflicting_model
2285,3114,0.84,review,Payot Po Compacto Payot Retinol 40,Payot Po Compacto Payot Retinol 50,payot,payot,amazon_br,amazon_br,5501,4899,,,brand_match:payot; title_high:0.96; size_match:10g; shade_match:bege; pack_match:8; category_exact; price_close; penalty:conflicting_global_identifier; penalty:conflicting_model
2285,4379,0.84,review,Payot Po Compacto Payot Retinol 40,Payot Po Compacto Payot Retinol 60,payot,payot,amazon_br,amazon_br,5501,4999,,,brand_match:payot; title_high:0.96; size_match:10g; shade_match:bege; pack_match:8; category_exact; price_close; penalty:conflicting_global_identifier; penalty:conflicting_model
2628,3114,0.84,review,Payot Po Compacto Payot Retinol 30,Payot Po Compacto Payot Retinol 50,payot,payot,amazon_br,amazon_br,5005,4899,,,brand_match:payot; title_high:0.96; size_match:10g; shade_match:bege; pack_match:8; category_exact; price_close; penalty:conflicting_global_identifier; penalty:conflicting_model
2628,4379,0.84,review,Payot Po Compacto Payot Retinol 30,Payot Po Compacto Payot Retinol 60,payot,payot,amazon_br,amazon_br,5005,4999,,,brand_match:payot; title_high:0.96; size_match:10g; shade_match:bege; pack_match:8; category_exact; price_close; penalty:conflicting_global_identifier; penalty:conflicting_model
3114,4379,0.84,review,Payot Po Compacto Payot Retinol 50,Payot Po Compacto Payot Retinol 60,payot,payot,amazon_br,amazon_br,4899,4999,,,brand_match:payot; title_high:0.96; size_match:10g; shade_match:bege; pack_match:8; category_exact; price_close; penalty:conflicting_global_identifier; penalty:conflicting_model
2712,4147,0.84,review,Bruna Tavares Bt Velvet/2X1 Primer/Sombra Líquida Black!,"BT VELVET/2X1 PRIMER/SOMBRA LÍQUIDA PALE!, Bruna Tavares",bruna tavares,bruna tavares,amazon_br,amazon_br,5990,5990,,,brand_match:bruna tavares; title_high:0.95; model_match:2x1; size_match:49g; shade_match:forma; pack_match:5; category_exact; price_close; penalty:conflicting_global_identifier
3106,4147,0.84,review,Bruna Tavares Bt Velvet/2X1 Primer/Sombra Líquida Brown!,"BT VELVET/2X1 PRIMER/SOMBRA LÍQUIDA PALE!, Bruna Tavares",bruna tavares,bruna tavares,amazon_br,amazon_br,5990,5990,,,brand_match:bruna tavares; title_high:0.95; model_match:2x1; size_ambiguous; shade_match:forma; pack_match:5; category_exact; price_close; penalty:conflicting_global_identifier
4084,4147,0.84,review,Bruna Tavares Bt Velvet/2X1 Primer/Sombra Líquida Violet!,"BT VELVET/2X1 PRIMER/SOMBRA LÍQUIDA PALE!, Bruna Tavares",bruna tavares,bruna tavares,amazon_br,amazon_br,,5990,,,brand_match:bruna tavares; title_high:0.95; model_match:2x1; size_match:49g; shade_match:forma; pack_match:5; category_exact; penalty:conflicting_global_identifier
1387,1405,0.84,review,Corpo Dourado Fruktais Esfoliante Uva 150g | Antioxidante e Regeneração | Pró Vitamina B5 e Argila Branca,Corpo Dourado Fruktais Esfoliante Uva 300g | Antioxidante e Regeneração | Pró Vitamina B5 e Argila Branca,corpo dourado,corpo dourado,amazon_br,amazon_br,1644,2493,150g,300g,brand_match:corpo dourado; title_high:0.98; size_ambiguous; color_match:branca; shade_match:po; pack_match:9; category_exact; penalty:conflicting_global_identifier; penalty:conflicting_model
2255,2312,0.84,review,FRAN BY FRANCINY EHLKE Base Mate Real Filter C-02,FRAN BY FRANCINY EHLKE Base Mate Real Filter C-03,fran by franciny ehlke,fran by franciny ehlke,amazon_br,amazon_br,6200,5700,,,brand_match:fran by franciny ehlke; title_high:0.98; size_ambiguous; shade_match:da; pack_match:6; category_exact; price_close; penalty:conflicting_global_identifier; penalty:conflicting_model
2255,2922,0.84,review,FRAN BY FRANCINY EHLKE Base Mate Real Filter C-02,FRAN BY FRANCINY EHLKE Base Mate Real Filter M-03,fran by franciny ehlke,fran by franciny ehlke,amazon_br,amazon_br,6200,4999,,,brand_match:fran by franciny ehlke; title_high:0.96; size_ambiguous; shade_match:da; pack_match:6; category_exact; penalty:conflicting_global_identifier; penalty:conflicting_model
2255,3332,0.84,review,FRAN BY FRANCINY EHLKE Base Mate Real Filter C-02,FRAN BY FRANCINY EHLKE Base Mate Real Filter M-01,fran by franciny ehlke,fran by franciny ehlke,amazon_br,amazon_br,6200,6467,,,brand_match:fran by franciny ehlke; title_high:0.96; size_ambiguous; shade_match:da; pack_match:6; category_exact; price_close; penalty:conflicting_global_identifier; penalty:conflicting_model
2312,2922,0.84,review,FRAN BY FRANCINY EHLKE Base Mate Real Filter C-03,FRAN BY FRANCINY EHLKE Base Mate Real Filter M-03,fran by franciny ehlke,fran by franciny ehlke,amazon_br,amazon_br,5700,4999,,,brand_match:fran by franciny ehlke; title_high:0.98; size_ambiguous; shade_match:da; pack_match:6; category_exact; price_close; penalty:conflicting_global_identifier; penalty:conflicting_model
2312,3332,0.84,review,FRAN BY FRANCINY EHLKE Base Mate Real Filter C-03,FRAN BY FRANCINY EHLKE Base Mate Real Filter M-01,fran by franciny ehlke,fran by franciny ehlke,amazon_br,amazon_br,5700,6467,,,brand_match:fran by franciny ehlke; title_high:0.96; size_ambiguous; shade_match:da; pack_match:6; category_exact; price_close; penalty:conflicting_global_identifier; penalty:conflicting_model
2913,3097,0.84,review,FRAN BY FRANCINY EHLKE Corretivo Stick Cover C-02,FRAN BY FRANCINY EHLKE Corretivo Stick Cover M-02,fran by franciny ehlke,fran by franciny ehlke,amazon_br,amazon_br,4990,4500,,,brand_match:fran by franciny ehlke; title_high:0.98; size_ambiguous; shade_match:retivo; pack_match:6; category_exact; price_close; penalty:conflicting_global_identifier; penalty:conflicting_model
2913,3701,0.84,review,FRAN BY FRANCINY EHLKE Corretivo Stick Cover C-02,FRAN BY FRANCINY EHLKE Corretivo Stick Cover M-01,fran by franciny ehlke,fran by franciny ehlke,amazon_br,amazon_br,4990,5000,,,brand_match:fran by franciny ehlke; title_high:0.96; size_ambiguous; shade_match:retivo; pack_match:6; category_exact; price_close; penalty:conflicting_global_identifier; penalty:conflicting_model
2922,3332,0.84,review,FRAN BY FRANCINY EHLKE Base Mate Real Filter M-03,FRAN BY FRANCINY EHLKE Base Mate Real Filter M-01,fran by franciny ehlke,fran by franciny ehlke,amazon_br,amazon_br,4999,6467,,,brand_match:fran by franciny ehlke; title_high:0.98; size_ambiguous; shade_match:da; pack_match:6; category_exact; penalty:conflicting_global_identifier; penalty:conflicting_model
3097,3701,0.84,review,FRAN BY FRANCINY EHLKE Corretivo Stick Cover M-02,FRAN BY FRANCINY EHLKE Corretivo Stick Cover M-01,fran by franciny ehlke,fran by franciny ehlke,amazon_br,amazon_br,4500,5000,,,brand_match:fran by franciny ehlke; title_high:0.98; size_ambiguous; shade_match:retivo; pack_match:6; category_exact; price_close; penalty:conflicting_global_identifier; penalty:conflicting_model
1702,1772,0.84,review,Papi Textil Toalha De Banho Papi Soft C/Capuz Bord 90Cm X 75Cm Contem 01 Un,Papi Textil Toalha De Banho Papi Soft C/Capuz Bord 90Cm X 75Cm Contem 01 Un,papi desde 1974,papi desde 1974,amazon_br,amazon_br,4408,4408,,,"brand_match:papi desde 1974; title_high:1.00; model_match:75cm,90c,90cm; size_match:75000ml; shade_match:cinza; category_exact; price_close; penalty:conflicting_global_identifier"
1748,1774,0.84,review,Papi Textil Toalha De Banho Soft Papi Friends C/Capuz Bord. 90Cm X 75Cm Contem 01 Un,Papi Textil Toalha De Banho Soft Papi Friends C/Capuz Bord. 90Cm X 75Cm Contem 01 Un,papi desde 1974,papi desde 1974,amazon_br,amazon_br,6176,6450,,,"brand_match:papi desde 1974; title_high:1.00; model_match:75cm,90c,90cm; size_match:75000ml; color_match:branco; shade_match:branco; category_exact; price_close; penalty:conflicting_global_identifier"
1838,1846,0.84,review,Giovanna Baby - Desodorante Corporal Giovanna Baby 260Ml Body Splash Blue,Giovanna Baby - Desodorante Corporal Giovanna Baby Body Splash 260Ml Classic,giovanna baby,giovanna baby,amazon_br,amazon_br,2600,2899,260ml,260ml,brand_match:giovanna baby; title_high:0.95; size_ambiguous; shade_match:poral; pack_match:5; category_exact; price_close; penalty:conflicting_global_identifier; penalty:conflicting_model
4211,4543,0.84,review,Kit Com 10 Pinceis Para Maquiagem - Mt07 Macrilan - Cores Sortidas,Kit Com 8 Pinceis Para Maquiagem - Mt01 Macrilan - Cores Sortidas,macrilan,macrilan,amazon_br,amazon_br,4990,3000,,,brand_match:macrilan; title_high:0.96; size_match:200g; shade_match:es; pack_match:5; category_exact; penalty:conflicting_global_identifier; penalty:conflicting_model
2035,2162,0.84,review,Makelovers Esponja Ep10 Gota Chanfrada Para Maquiagem Macrilan - Rosa Claro Macrilan - Sem Latex,"Esponja Ep10 Gota Chanfrada Para Maquiagem Macrilan - Rosa, Macrilan - Sem Latex",makelovers,makelovers,amazon_br,amazon_br,899,999,,,brand_match:makelovers; title_high:1.00; size_match:50g; color_match:rosa; shade_match:rosa; pack_match:2; category_exact; price_close; penalty:conflicting_global_identifier; penalty:conflicting_model
2035,3545,0.84,review,Makelovers Esponja Ep10 Gota Chanfrada Para Maquiagem Macrilan - Rosa Claro Macrilan - Sem Latex,"Esponja Ep09 Gota Para Maquiagem Macrilan - Rosa Claro, Macrilan - Sem Latex",makelovers,makelovers,amazon_br,amazon_br,899,899,,,brand_match:makelovers; title_high:0.96; size_match:50g; color_match:rosa; shade_match:rosa; pack_match:2; category_exact; price_close; penalty:conflicting_global_identifier; penalty:conflicting_model
2035,3548,0.84,review,Makelovers Esponja Ep10 Gota Chanfrada Para Maquiagem Macrilan - Rosa Claro Macrilan - Sem Latex,"Esponja Ep08 Gota Para Maquiagem Macrilan - Rosa Claro, Macrilan - Sem Latex",makelovers,makelovers,amazon_br,amazon_br,899,899,,,brand_match:makelovers; title_high:0.96; size_match:50g; color_match:rosa; shade_match:rosa; pack_match:2; category_exact; price_close; penalty:conflicting_global_identifier; penalty:conflicting_model
3545,3548,0.84,review,"Esponja Ep09 Gota Para Maquiagem Macrilan - Rosa Claro, Macrilan - Sem Latex","Esponja Ep08 Gota Para Maquiagem Macrilan - Rosa Claro, Macrilan - Sem Latex",makelovers,makelovers,amazon_br,amazon_br,899,899,,,brand_match:makelovers; title_high:0.98; size_match:50g; color_match:rosa; shade_match:rosa; pack_match:2; category_exact; price_close; penalty:conflicting_global_identifier; penalty:conflicting_model
3897,3968,0.84,review,Makelovers Esponja Ep09 Gota Para Maquiagem Macrilan - Salmao Macrilan - Sem Latex,"Esponja Ep08 Gota Para Maquiagem Macrilan - Salmao, Macrilan - Sem Latex",makelovers,makelovers,amazon_br,amazon_br,899,899,,,brand_match:makelovers; title_high:0.95; size_match:50g; shade_match:salmao; pack_match:2; category_exact; price_close; penalty:conflicting_global_identifier; penalty:conflicting_model
2689,2862,0.84,review,Real Techniques - Pincel Multifuncional Para Bochechas,"REAL TECHNIQUES Pincel de maquiagem afunilado para bochecha, para blush, iluminador ou pó solto, cerdas macias, aplicação de maquiagem precisa, 1 unidade, rosa",real techniques,real techniques,amazon_br,amazon_br,6848,7890,,,brand_match:real techniques; identifier_match:ean; color_match:rosa; shade_match:rosa; pack_missing_one_side; category_exact; price_close; penalty:conflicting_model; penalty:clearly_incompatible_size
3765,4574,0.84,review,"Pincel profissional para iluminador - Linha Let's Glam - GL06, Macrilan","Pincel profissional cônico para contorno e iluminador - Linha Let's Glam - GL05, Macrilan",macrilan,macrilan,amazon_br,amazon_br,1470,1898,,,brand_match:macrilan; title_high:0.96; size_match:15g; color_match:white; shade_match:off; pack_match:2; category_exact; penalty:conflicting_global_identifier; penalty:conflicting_model
2455,2555,0.84,review,Carmed Fini Amora Hidratante Labial com cor 10g,Carmed Fini Amora Intensa Hidratante Labial com cor 10g,carmed,carmed,amazon_br,amazon_br,1900,1998,10g,10g,brand_match:carmed; title_high:1.00; size_match:10g; shade_match:10g; pack_match:16; category_exact; price_close; penalty:conflicting_global_identifier; penalty:conflicting_model
2977,3168,0.84,review,"Quem disse, Berenice? Máscara para Sobrancelhas com Fibras Clarete","Quem disse, Berenice? Máscara para Sobrancelhas com Fibras Escurete",quem disse berenice,quem disse berenice,amazon_br,amazon_br,3990,4090,,,brand_match:quem disse berenice; title_high:0.96; size_match:10g; color_match:marrom; shade_match:marrom; category_exact; price_close; penalty:conflicting_global_identifier; penalty:conflicting_model
2897,2907,0.84,review,MACRILAN U 08 PINCEL SOMBRA/ESFUMAR ULTRA ESSENCIAL,MACRILAN U 09 PINCEL ESFUMAR ULTRA ESSENCIAL,macrilan,macrilan,amazon_br,amazon_br,1898,1898,,,brand_match:macrilan; title_high:0.96; size_match:50g; color_match:preto; shade_match:preto; pack_match:8; category_exact; price_close; penalty:conflicting_global_identifier; penalty:conflicting_model
2230,3215,0.84,review,"Bt Multicover Corretivo Liquido M20, Bruna Tavares","Bt Multicover Corretivo Liquido L10, Bruna Tavares",bruna tavares,bruna tavares,amazon_br,amazon_br,4490,4290,,,brand_match:bruna tavares; title_high:0.96; size_match:45g; shade_match:retivo; pack_match:2; category_exact; price_close; penalty:conflicting_global_identifier; penalty:conflicting_model
2230,3355,0.84,review,"Bt Multicover Corretivo Liquido M20, Bruna Tavares","Bt Multicover Corretivo Liquido L20, Bruna Tavares",bruna tavares,bruna tavares,amazon_br,amazon_br,4490,6390,,,brand_match:bruna tavares; title_high:0.98; size_match:45g; shade_match:retivo; pack_match:2; category_exact; penalty:conflicting_global_identifier; penalty:conflicting_model
2230,4408,0.84,review,"Bt Multicover Corretivo Liquido M20, Bruna Tavares","Bt Multicover Corretivo Liquido M10, Bruna Tavares",bruna tavares,bruna tavares,amazon_br,amazon_br,4490,,,,brand_match:bruna tavares; title_high:0.98; size_match:45g; shade_match:retivo; pack_match:2; category_exact; penalty:conflicting_global_identifier; penalty:conflicting_model
3215,3355,0.84,review,"Bt Multicover Corretivo Liquido L10, Bruna Tavares","Bt Multicover Corretivo Liquido L20, Bruna Tavares",bruna tavares,bruna tavares,amazon_br,amazon_br,4290,6390,,,brand_match:bruna tavares; title_high:0.98; size_match:45g; shade_match:retivo; pack_match:2; category_exact; penalty:conflicting_global_identifier; penalty:conflicting_model
3215,4408,0.84,review,"Bt Multicover Corretivo Liquido L10, Bruna Tavares","Bt Multicover Corretivo Liquido M10, Bruna Tavares",bruna tavares,bruna tavares,amazon_br,amazon_br,4290,,,,brand_match:bruna tavares; title_high:0.98; size_match:45g; shade_match:retivo; pack_match:2; category_exact; penalty:conflicting_global_identifier; penalty:conflicting_model
3355,4408,0.84,review,"Bt Multicover Corretivo Liquido L20, Bruna Tavares","Bt Multicover Corretivo Liquido M10, Bruna Tavares",bruna tavares,bruna tavares,amazon_br,amazon_br,6390,,,,brand_match:bruna tavares; title_high:0.96; size_match:45g; shade_match:retivo; pack_match:2; category_exact; penalty:conflicting_global_identifier; penalty:conflicting_model
2230,2796,0.84,review,"Bt Multicover Corretivo Liquido M20, Bruna Tavares","Bt Multicover Corretivo Liquido M30, Bruna Tavares",bruna tavares,bruna tavares,amazon_br,amazon_br,4490,4690,,,brand_match:bruna tavares; title_high:0.98; size_ambiguous; shade_match:retivo; pack_match:2; price_close; penalty:conflicting_global_identifier; penalty:conflicting_model
2796,3215,0.84,review,"Bt Multicover Corretivo Liquido M30, Bruna Tavares","Bt Multicover Corretivo Liquido L10, Bruna Tavares",bruna tavares,bruna tavares,amazon_br,amazon_br,4690,4290,,,brand_match:bruna tavares; title_high:0.96; size_ambiguous; shade_match:retivo; pack_match:2; price_close; penalty:conflicting_global_identifier; penalty:conflicting_model
2796,3355,0.84,review,"Bt Multicover Corretivo Liquido M30, Bruna Tavares","Bt Multicover Corretivo Liquido L20, Bruna Tavares",bruna tavares,bruna tavares,amazon_br,amazon_br,4690,6390,,,brand_match:bruna tavares; title_high:0.96; size_ambiguous; shade_match:retivo; pack_match:2; penalty:conflicting_global_identifier; penalty:conflicting_model
2796,4408,0.84,review,"Bt Multicover Corretivo Liquido M30, Bruna Tavares","Bt Multicover Corretivo Liquido M10, Bruna Tavares",bruna tavares,bruna tavares,amazon_br,amazon_br,4690,,,,brand_match:bruna tavares; title_high:0.98; size_ambiguous; shade_match:retivo; pack_match:2; penalty:conflicting_global_identifier; penalty:conflicting_model
